Date	Date (UTC)	Month	Day	Hour (UTC)	wetweight_g
310.17	11/7/13	11	7	4	3.167856329
310.21	11/7/13	11	7	5	3.168001018
310.25	11/7/13	11	7	6	3.168145161
310.29	11/7/13	11	7	7	3.16828876
310.33	11/7/13	11	7	8	3.168431815
310.37	11/7/13	11	7	9	3.168574328
310.42	11/7/13	11	7	10	3.1687163
310.46	11/7/13	11	7	11	3.168857732
310.5	11/7/13	11	7	12	3.168998626
310.54	11/7/13	11	7	13	3.169138983
310.58	11/7/13	11	7	14	3.169278806
310.62	11/7/13	11	7	15	3.169418096
310.67	11/7/13	11	7	16	3.169556856
310.71	11/7/13	11	7	17	3.169695088
310.75	11/7/13	11	7	18	3.169832794
310.79	11/7/13	11	7	19	3.169969976
310.83	11/7/13	11	7	20	3.170106639
310.87	11/7/13	11	7	21	3.170242783
310.92	11/7/13	11	7	22	3.170378412
310.96	11/7/13	11	7	23	3.17051353
311	11/7/13	11	7	0	3.170648139
311.04	11/8/13	11	8	1	3.170782244
311.08	11/8/13	11	8	2	3.170915846
311.12	11/8/13	11	8	3	3.171048951
311.17	11/8/13	11	8	4	3.171181561
311.21	11/8/13	11	8	5	3.171313681
311.25	11/8/13	11	8	6	3.171445315
311.29	11/8/13	11	8	7	3.171576467
311.33	11/8/13	11	8	8	3.171707141
311.37	11/8/13	11	8	9	3.171837342
311.42	11/8/13	11	8	10	3.171967074
311.46	11/8/13	11	8	11	3.172096343
311.5	11/8/13	11	8	12	3.172225152
311.54	11/8/13	11	8	13	3.172353508
311.58	11/8/13	11	8	14	3.172481415
311.62	11/8/13	11	8	15	3.172608878
311.67	11/8/13	11	8	16	3.172735903
311.71	11/8/13	11	8	17	3.172862496
311.75	11/8/13	11	8	18	3.172988662
311.79	11/8/13	11	8	19	3.173114407
311.83	11/8/13	11	8	20	3.173239737
311.87	11/8/13	11	8	21	3.173364658
311.92	11/8/13	11	8	22	3.173489177
311.96	11/8/13	11	8	23	3.173613299
312	11/8/13	11	8	0	3.173737033
312.04	11/9/13	11	9	1	3.173860383
312.08	11/9/13	11	9	2	3.173983357
312.12	11/9/13	11	9	3	3.174105962
312.17	11/9/13	11	9	4	3.174228205
312.21	11/9/13	11	9	5	3.174350093
312.25	11/9/13	11	9	6	3.174471633
312.29	11/9/13	11	9	7	3.174592834
312.33	11/9/13	11	9	8	3.174713703
312.37	11/9/13	11	9	9	3.174834246
312.42	11/9/13	11	9	10	3.174954474
312.46	11/9/13	11	9	11	3.175074393
312.5	11/9/13	11	9	12	3.175194011
312.54	11/9/13	11	9	13	3.175313338
312.58	11/9/13	11	9	14	3.175432381
312.62	11/9/13	11	9	15	3.17555115
312.67	11/9/13	11	9	16	3.175669652
312.71	11/9/13	11	9	17	3.175787897
312.75	11/9/13	11	9	18	3.175905893
312.79	11/9/13	11	9	19	3.176023651
312.83	11/9/13	11	9	20	3.176141179
312.87	11/9/13	11	9	21	3.176258487
312.92	11/9/13	11	9	22	3.176375584
312.96	11/9/13	11	9	23	3.176492479
313	11/9/13	11	9	0	3.176609184
313.04	11/10/13	11	10	1	3.176725708
313.08	11/10/13	11	10	2	3.176842061
313.12	11/10/13	11	10	3	3.176958252
313.17	11/10/13	11	10	4	3.177074294
313.21	11/10/13	11	10	5	3.177190196
313.25	11/10/13	11	10	6	3.177305969
313.29	11/10/13	11	10	7	3.177421623
313.33	11/10/13	11	10	8	3.17753717
313.37	11/10/13	11	10	9	3.177652621
313.42	11/10/13	11	10	10	3.177767987
313.46	11/10/13	11	10	11	3.177883279
313.5	11/10/13	11	10	12	3.17799851
313.54	11/10/13	11	10	13	3.178113689
313.58	11/10/13	11	10	14	3.17822883
313.62	11/10/13	11	10	15	3.178343945
313.67	11/10/13	11	10	16	3.178459045
313.71	11/10/13	11	10	17	3.178574142
313.75	11/10/13	11	10	18	3.178689249
313.79	11/10/13	11	10	19	3.178804379
313.83	11/10/13	11	10	20	3.178919544
313.87	11/10/13	11	10	21	3.179034756
313.92	11/10/13	11	10	22	3.179150029
313.96	11/10/13	11	10	23	3.179265376
314	11/10/13	11	10	0	3.179380809
314.04	11/11/13	11	11	1	3.179496343
314.08	11/11/13	11	11	2	3.17961199
314.12	11/11/13	11	11	3	3.179727765
314.17	11/11/13	11	11	4	3.17984368
314.21	11/11/13	11	11	5	3.17995975
314.25	11/11/13	11	11	6	3.180075989
314.29	11/11/13	11	11	7	3.180192411
314.33	11/11/13	11	11	8	3.18030903
314.37	11/11/13	11	11	9	3.180425861
314.42	11/11/13	11	11	10	3.180542918
314.46	11/11/13	11	11	11	3.180660216
314.5	11/11/13	11	11	12	3.180777769
314.54	11/11/13	11	11	13	3.180895593
314.58	11/11/13	11	11	14	3.181013703
314.62	11/11/13	11	11	15	3.181132114
314.67	11/11/13	11	11	16	3.181250841
314.71	11/11/13	11	11	17	3.1813699
314.75	11/11/13	11	11	18	3.181489306
314.79	11/11/13	11	11	19	3.181609076
314.83	11/11/13	11	11	20	3.181729225
314.87	11/11/13	11	11	21	3.18184977
314.92	11/11/13	11	11	22	3.181970726
314.96	11/11/13	11	11	23	3.18209211
315	11/11/13	11	11	0	3.182213938
315.04	11/12/13	11	12	1	3.182336227
315.08	11/12/13	11	12	2	3.182458994
315.12	11/12/13	11	12	3	3.182582256
315.17	11/12/13	11	12	4	3.18270603
315.21	11/12/13	11	12	5	3.182830332
315.25	11/12/13	11	12	6	3.18295518
315.29	11/12/13	11	12	7	3.183080593
315.33	11/12/13	11	12	8	3.183206586
315.37	11/12/13	11	12	9	3.183333178
315.42	11/12/13	11	12	10	3.183460387
315.46	11/12/13	11	12	11	3.183588231
315.5	11/12/13	11	12	12	3.183716728
315.54	11/12/13	11	12	13	3.183845897
315.58	11/12/13	11	12	14	3.183975755
315.62	11/12/13	11	12	15	3.184106321
315.67	11/12/13	11	12	16	3.184237614
315.71	11/12/13	11	12	17	3.184369653
315.75	11/12/13	11	12	18	3.184502456
315.79	11/12/13	11	12	19	3.184636044
315.83	11/12/13	11	12	20	3.184770434
315.87	11/12/13	11	12	21	3.184905647
315.92	11/12/13	11	12	22	3.185041702
315.96	11/12/13	11	12	23	3.185178619
316	11/12/13	11	12	0	3.185316417
316.04	11/13/13	11	13	1	3.185455116
316.08	11/13/13	11	13	2	3.185594737
316.12	11/13/13	11	13	3	3.1857353
316.17	11/13/13	11	13	4	3.185876824
316.21	11/13/13	11	13	5	3.186019331
316.25	11/13/13	11	13	6	3.186162842
316.29	11/13/13	11	13	7	3.186307376
316.33	11/13/13	11	13	8	3.186452955
316.37	11/13/13	11	13	9	3.1865996
316.42	11/13/13	11	13	10	3.186747332
316.46	11/13/13	11	13	11	3.186896172
316.5	11/13/13	11	13	12	3.187046142
316.54	11/13/13	11	13	13	3.187197263
316.58	11/13/13	11	13	14	3.187349558
316.62	11/13/13	11	13	15	3.187503048
316.67	11/13/13	11	13	16	3.187657754
316.71	11/13/13	11	13	17	3.187813274
316.75	11/13/13	11	13	18	3.187968821
316.79	11/13/13	11	13	19	3.188124376
316.83	11/13/13	11	13	20	3.188279942
316.87	11/13/13	11	13	21	3.188435517
316.92	11/13/13	11	13	22	3.188591103
316.96	11/13/13	11	13	23	3.1887467
317	11/13/13	11	13	0	3.188902309
317.04	11/14/13	11	14	1	3.189057929
317.08	11/14/13	11	14	2	3.189213562
317.12	11/14/13	11	14	3	3.189369207
317.17	11/14/13	11	14	4	3.189524865
317.21	11/14/13	11	14	5	3.189680537
317.25	11/14/13	11	14	6	3.189836221
317.29	11/14/13	11	14	7	3.18999192
317.33	11/14/13	11	14	8	3.190147633
317.37	11/14/13	11	14	9	3.190303359
317.42	11/14/13	11	14	10	3.190459101
317.46	11/14/13	11	14	11	3.190614857
317.5	11/14/13	11	14	12	3.190770627
317.54	11/14/13	11	14	13	3.190926413
317.58	11/14/13	11	14	14	3.191082214
317.62	11/14/13	11	14	15	3.191238029
317.67	11/14/13	11	14	16	3.19139386
317.71	11/14/13	11	14	17	3.191549707
317.75	11/14/13	11	14	18	3.191705568
317.79	11/14/13	11	14	19	3.191861445
317.83	11/14/13	11	14	20	3.192017337
317.87	11/14/13	11	14	21	3.192173245
317.92	11/14/13	11	14	22	3.192329167
317.96	11/14/13	11	14	23	3.192485105
318	11/14/13	11	14	0	3.192641057
318.04	11/15/13	11	15	1	3.192797025
318.08	11/15/13	11	15	2	3.192953007
318.12	11/15/13	11	15	3	3.193109004
318.17	11/15/13	11	15	4	3.193265016
318.21	11/15/13	11	15	5	3.193421041
318.25	11/15/13	11	15	6	3.193577081
318.29	11/15/13	11	15	7	3.193733134
318.33	11/15/13	11	15	8	3.193889201
318.37	11/15/13	11	15	9	3.194045281
318.42	11/15/13	11	15	10	3.194201373
318.46	11/15/13	11	15	11	3.194357479
318.5	11/15/13	11	15	12	3.194513596
318.54	11/15/13	11	15	13	3.194669725
318.58	11/15/13	11	15	14	3.194825866
318.62	11/15/13	11	15	15	3.194982017
318.67	11/15/13	11	15	16	3.195138179
318.71	11/15/13	11	15	17	3.195294351
318.75	11/15/13	11	15	18	3.195450533
318.79	11/15/13	11	15	19	3.195606724
318.83	11/15/13	11	15	20	3.195762923
318.87	11/15/13	11	15	21	3.19591913
318.92	11/15/13	11	15	22	3.196075345
318.96	11/15/13	11	15	23	3.196231566
319	11/15/13	11	15	0	3.196387794
319.04	11/16/13	11	16	1	3.196544027
319.08	11/16/13	11	16	2	3.196700265
319.12	11/16/13	11	16	3	3.196856508
319.17	11/16/13	11	16	4	3.197012754
319.21	11/16/13	11	16	5	3.197169003
319.25	11/16/13	11	16	6	3.197325253
319.29	11/16/13	11	16	7	3.197481506
319.33	11/16/13	11	16	8	3.197637758
319.37	11/16/13	11	16	9	3.197794011
319.42	11/16/13	11	16	10	3.197950262
319.46	11/16/13	11	16	11	3.198106511
319.5	11/16/13	11	16	12	3.198262758
319.54	11/16/13	11	16	13	3.198419
319.58	11/16/13	11	16	14	3.198575238
319.62	11/16/13	11	16	15	3.198731471
319.67	11/16/13	11	16	16	3.198887697
319.71	11/16/13	11	16	17	3.199043915
319.75	11/16/13	11	16	18	3.199200125
319.79	11/16/13	11	16	19	3.199356326
319.83	11/16/13	11	16	20	3.199512515
319.87	11/16/13	11	16	21	3.199668693
319.92	11/16/13	11	16	22	3.199824859
319.96	11/16/13	11	16	23	3.19998101
320	11/16/13	11	16	0	3.200137147
320.04	11/17/13	11	17	1	3.200293267
320.08	11/17/13	11	17	2	3.20044937
320.12	11/17/13	11	17	3	3.200605455
320.17	11/17/13	11	17	4	3.20076152
320.21	11/17/13	11	17	5	3.200917564
320.25	11/17/13	11	17	6	3.201073586
320.29	11/17/13	11	17	7	3.201229584
320.33	11/17/13	11	17	8	3.201385557
320.37	11/17/13	11	17	9	3.201541505
320.42	11/17/13	11	17	10	3.201697425
320.46	11/17/13	11	17	11	3.201853316
320.5	11/17/13	11	17	12	3.202009177
320.54	11/17/13	11	17	13	3.202165006
320.58	11/17/13	11	17	14	3.202320802
320.62	11/17/13	11	17	15	3.202476564
320.67	11/17/13	11	17	16	3.202632289
320.71	11/17/13	11	17	17	3.202787978
320.75	11/17/13	11	17	18	3.202943627
320.79	11/17/13	11	17	19	3.203099236
320.83	11/17/13	11	17	20	3.203254802
320.87	11/17/13	11	17	21	3.203410325
320.92	11/17/13	11	17	22	3.203565803
320.96	11/17/13	11	17	23	3.203721234
321	11/17/13	11	17	0	3.203876616
321.04	11/18/13	11	18	1	3.204031948
321.08	11/18/13	11	18	2	3.204187228
321.12	11/18/13	11	18	3	3.204342455
321.17	11/18/13	11	18	4	3.204497626
321.21	11/18/13	11	18	5	3.20465274
321.25	11/18/13	11	18	6	3.204807795
321.29	11/18/13	11	18	7	3.20496279
321.33	11/18/13	11	18	8	3.205117722
321.37	11/18/13	11	18	9	3.20527259
321.42	11/18/13	11	18	10	3.205427391
321.46	11/18/13	11	18	11	3.205582125
321.5	11/18/13	11	18	12	3.205736789
321.54	11/18/13	11	18	13	3.20589138
321.58	11/18/13	11	18	14	3.206045898
321.62	11/18/13	11	18	15	3.20620034
321.67	11/18/13	11	18	16	3.206354705
321.71	11/18/13	11	18	17	3.206508989
321.75	11/18/13	11	18	18	3.206663192
321.79	11/18/13	11	18	19	3.206817311
321.83	11/18/13	11	18	20	3.206971343
321.87	11/18/13	11	18	21	3.207125288
321.92	11/18/13	11	18	22	3.207279143
321.96	11/18/13	11	18	23	3.207432905
322	11/18/13	11	18	0	3.207586573
322.04	11/19/13	11	19	1	3.207740144
322.08	11/19/13	11	19	2	3.207893616
322.12	11/19/13	11	19	3	3.208046987
322.17	11/19/13	11	19	4	3.208200255
322.21	11/19/13	11	19	5	3.208353418
322.25	11/19/13	11	19	6	3.208506472
322.29	11/19/13	11	19	7	3.208659416
322.33	11/19/13	11	19	8	3.208812248
322.37	11/19/13	11	19	9	3.208964964
322.42	11/19/13	11	19	10	3.209117564
322.46	11/19/13	11	19	11	3.209270044
322.5	11/19/13	11	19	12	3.209422401
322.54	11/19/13	11	19	13	3.209574635
322.58	11/19/13	11	19	14	3.209726741
322.62	11/19/13	11	19	15	3.209878717
322.67	11/19/13	11	19	16	3.210030562
322.71	11/19/13	11	19	17	3.210182272
322.75	11/19/13	11	19	18	3.210333846
322.79	11/19/13	11	19	19	3.210485279
322.83	11/19/13	11	19	20	3.210636571
322.87	11/19/13	11	19	21	3.210787717
322.92	11/19/13	11	19	22	3.210938716
322.96	11/19/13	11	19	23	3.211089565
323	11/19/13	11	19	0	3.211240261
323.04	11/20/13	11	20	1	3.211390802
323.08	11/20/13	11	20	2	3.211541184
323.12	11/20/13	11	20	3	3.211691406
323.17	11/20/13	11	20	4	3.211841464
323.21	11/20/13	11	20	5	3.211991355
323.25	11/20/13	11	20	6	3.212141077
323.29	11/20/13	11	20	7	3.212290627
323.33	11/20/13	11	20	8	3.212440002
323.37	11/20/13	11	20	9	3.212589199
323.42	11/20/13	11	20	10	3.212738215
323.46	11/20/13	11	20	11	3.212887048
323.5	11/20/13	11	20	12	3.213035694
323.54	11/20/13	11	20	13	3.213184151
323.58	11/20/13	11	20	14	3.213332415
323.62	11/20/13	11	20	15	3.213480483
323.67	11/20/13	11	20	16	3.213628353
323.71	11/20/13	11	20	17	3.213776022
323.75	11/20/13	11	20	18	3.213923486
323.79	11/20/13	11	20	19	3.214070742
323.83	11/20/13	11	20	20	3.214217787
323.87	11/20/13	11	20	21	3.214364618
323.92	11/20/13	11	20	22	3.214511232
323.96	11/20/13	11	20	23	3.214657626
324	11/20/13	11	20	0	3.214803796
324.04	11/21/13	11	21	1	3.21494974
324.08	11/21/13	11	21	2	3.215095454
324.12	11/21/13	11	21	3	3.215240934
324.17	11/21/13	11	21	4	3.215386179
324.21	11/21/13	11	21	5	3.215531183
324.25	11/21/13	11	21	6	3.215675944
324.29	11/21/13	11	21	7	3.215820459
324.33	11/21/13	11	21	8	3.215964724
324.37	11/21/13	11	21	9	3.216108736
324.42	11/21/13	11	21	10	3.216252491
324.46	11/21/13	11	21	11	3.216395987
324.5	11/21/13	11	21	12	3.216539218
324.54	11/21/13	11	21	13	3.216682183
324.58	11/21/13	11	21	14	3.216824878
324.62	11/21/13	11	21	15	3.216967298
324.67	11/21/13	11	21	16	3.217109441
324.71	11/21/13	11	21	17	3.217251303
324.75	11/21/13	11	21	18	3.217392881
324.79	11/21/13	11	21	19	3.21753417
324.83	11/21/13	11	21	20	3.217675167
324.87	11/21/13	11	21	21	3.217815869
324.92	11/21/13	11	21	22	3.217956272
324.96	11/21/13	11	21	23	3.218096372
325	11/21/13	11	21	0	3.218236165
325.04	11/22/13	11	22	1	3.218375648
325.08	11/22/13	11	22	2	3.218514818
325.12	11/22/13	11	22	3	3.218653669
325.17	11/22/13	11	22	4	3.218792199
325.21	11/22/13	11	22	5	3.218930403
325.25	11/22/13	11	22	6	3.219068278
325.29	11/22/13	11	22	7	3.21920582
325.33	11/22/13	11	22	8	3.219343025
325.37	11/22/13	11	22	9	3.219479889
325.42	11/22/13	11	22	10	3.219616408
325.46	11/22/13	11	22	11	3.219752579
325.5	11/22/13	11	22	12	3.219888397
325.54	11/22/13	11	22	13	3.220023858
325.58	11/22/13	11	22	14	3.220158959
325.62	11/22/13	11	22	15	3.22029365
325.67	11/22/13	11	22	16	3.220423557
325.71	11/22/13	11	22	17	3.220545898
325.75	11/22/13	11	22	18	3.220660841
325.79	11/22/13	11	22	19	3.220768553
325.83	11/22/13	11	22	20	3.220869197
325.87	11/22/13	11	22	21	3.220962938
325.92	11/22/13	11	22	22	3.221049938
325.96	11/22/13	11	22	23	3.221130356
326	11/22/13	11	22	0	3.221204354
326.04	11/23/13	11	23	1	3.221272088
326.08	11/23/13	11	23	2	3.221333716
326.12	11/23/13	11	23	3	3.221389392
326.17	11/23/13	11	23	4	3.221439271
326.21	11/23/13	11	23	5	3.221483505
326.25	11/23/13	11	23	6	3.221522245
326.29	11/23/13	11	23	7	3.221555642
326.33	11/23/13	11	23	8	3.221583843
326.37	11/23/13	11	23	9	3.221606997
326.42	11/23/13	11	23	10	3.221625248
326.46	11/23/13	11	23	11	3.221638741
326.5	11/23/13	11	23	12	3.221647619
326.54	11/23/13	11	23	13	3.221652025
326.58	11/23/13	11	23	14	3.221652097
326.62	11/23/13	11	23	15	3.221647976
326.67	11/23/13	11	23	16	3.221639799
326.71	11/23/13	11	23	17	3.221627702
326.75	11/23/13	11	23	18	3.22161182
326.79	11/23/13	11	23	19	3.221592287
326.83	11/23/13	11	23	20	3.221569234
326.87	11/23/13	11	23	21	3.221542793
326.92	11/23/13	11	23	22	3.221513094
326.96	11/23/13	11	23	23	3.221480264
327	11/23/13	11	23	0	3.22144443
327.04	11/24/13	11	24	1	3.221405717
327.08	11/24/13	11	24	2	3.22136425
327.12	11/24/13	11	24	3	3.221320151
327.17	11/24/13	11	24	4	3.221273542
327.21	11/24/13	11	24	5	3.221224542
327.25	11/24/13	11	24	6	3.221173271
327.29	11/24/13	11	24	7	3.221119844
327.33	11/24/13	11	24	8	3.22106438
327.37	11/24/13	11	24	9	3.221006991
327.42	11/24/13	11	24	10	3.220947791
327.46	11/24/13	11	24	11	3.220886891
327.5	11/24/13	11	24	12	3.220824404
327.54	11/24/13	11	24	13	3.220760436
327.58	11/24/13	11	24	14	3.220695097
327.62	11/24/13	11	24	15	3.220628492
327.67	11/24/13	11	24	16	3.220560727
327.71	11/24/13	11	24	17	3.220491905
327.75	11/24/13	11	24	18	3.220422129
327.79	11/24/13	11	24	19	3.220351499
327.83	11/24/13	11	24	20	3.220280116
327.87	11/24/13	11	24	21	3.220208076
327.92	11/24/13	11	24	22	3.220135478
327.96	11/24/13	11	24	23	3.220062417
328	11/24/13	11	24	0	3.219988987
328.04	11/25/13	11	25	1	3.21991528
328.08	11/25/13	11	25	2	3.219841388
328.12	11/25/13	11	25	3	3.219767402
328.17	11/25/13	11	25	4	3.219693409
328.21	11/25/13	11	25	5	3.219619498
328.25	11/25/13	11	25	6	3.219545754
328.29	11/25/13	11	25	7	3.219472262
328.33	11/25/13	11	25	8	3.219399106
328.37	11/25/13	11	25	9	3.219326366
328.42	11/25/13	11	25	10	3.219254125
328.46	11/25/13	11	25	11	3.21918246
328.5	11/25/13	11	25	12	3.21911145
328.54	11/25/13	11	25	13	3.219041172
328.58	11/25/13	11	25	14	3.2189717
328.62	11/25/13	11	25	15	3.218903108
328.67	11/25/13	11	25	16	3.218835469
328.71	11/25/13	11	25	17	3.218768853
328.75	11/25/13	11	25	18	3.218703331
328.79	11/25/13	11	25	19	3.218638971
328.83	11/25/13	11	25	20	3.21857584
328.87	11/25/13	11	25	21	3.218514003
328.92	11/25/13	11	25	22	3.218453524
328.96	11/25/13	11	25	23	3.218394467
329	11/25/13	11	25	0	3.218336894
329.04	11/26/13	11	26	1	3.218280863
329.08	11/26/13	11	26	2	3.218226435
329.12	11/26/13	11	26	3	3.218173666
329.17	11/26/13	11	26	4	3.218122613
329.21	11/26/13	11	26	5	3.218073331
329.25	11/26/13	11	26	6	3.218025872
329.29	11/26/13	11	26	7	3.21798029
329.33	11/26/13	11	26	8	3.217936634
329.37	11/26/13	11	26	9	3.217894954
329.42	11/26/13	11	26	10	3.217855298
329.46	11/26/13	11	26	11	3.217817712
329.5	11/26/13	11	26	12	3.217782242
329.54	11/26/13	11	26	13	3.217748932
329.58	11/26/13	11	26	14	3.217717824
329.62	11/26/13	11	26	15	3.217688959
329.67	11/26/13	11	26	16	3.217662377
329.71	11/26/13	11	26	17	3.217638118
329.75	11/26/13	11	26	18	3.217616216
329.79	11/26/13	11	26	19	3.217596709
329.83	11/26/13	11	26	20	3.217579631
329.87	11/26/13	11	26	21	3.217565015
329.92	11/26/13	11	26	22	3.217552893
329.96	11/26/13	11	26	23	3.217543294
330	11/26/13	11	26	0	3.217536248
330.04	11/27/13	11	27	1	3.217531782
330.08	11/27/13	11	27	2	3.217529923
330.12	11/27/13	11	27	3	3.217530695
330.17	11/27/13	11	27	4	3.217534122
330.21	11/27/13	11	27	5	3.217540226
330.25	11/27/13	11	27	6	3.217549028
330.29	11/27/13	11	27	7	3.217560548
330.33	11/27/13	11	27	8	3.217574803
330.37	11/27/13	11	27	9	3.217591809
330.42	11/27/13	11	27	10	3.217611584
330.46	11/27/13	11	27	11	3.21763414
330.5	11/27/13	11	27	12	3.217659489
330.54	11/27/13	11	27	13	3.217687645
330.58	11/27/13	11	27	14	3.217718615
330.62	11/27/13	11	27	15	3.21775241
330.67	11/27/13	11	27	16	3.217789035
330.71	11/27/13	11	27	17	3.217828497
330.75	11/27/13	11	27	18	3.217870801
330.79	11/27/13	11	27	19	3.217915949
330.83	11/27/13	11	27	20	3.217963944
330.87	11/27/13	11	27	21	3.218014785
330.92	11/27/13	11	27	22	3.218068472
330.96	11/27/13	11	27	23	3.218125003
331	11/27/13	11	27	0	3.218184373
331.04	11/28/13	11	28	1	3.218246578
331.08	11/28/13	11	28	2	3.218311611
331.12	11/28/13	11	28	3	3.218379465
331.17	11/28/13	11	28	4	3.218450131
331.21	11/28/13	11	28	5	3.218523597
331.25	11/28/13	11	28	6	3.218599853
331.29	11/28/13	11	28	7	3.218678885
331.33	11/28/13	11	28	8	3.218760679
331.37	11/28/13	11	28	9	3.218845218
331.42	11/28/13	11	28	10	3.218932486
331.46	11/28/13	11	28	11	3.219022463
331.5	11/28/13	11	28	12	3.21911513
331.54	11/28/13	11	28	13	3.219210466
331.58	11/28/13	11	28	14	3.219308448
331.62	11/28/13	11	28	15	3.219409051
331.67	11/28/13	11	28	16	3.219512251
331.71	11/28/13	11	28	17	3.21961802
331.75	11/28/13	11	28	18	3.219726331
331.79	11/28/13	11	28	19	3.219837154
331.83	11/28/13	11	28	20	3.219950458
331.87	11/28/13	11	28	21	3.220066211
331.92	11/28/13	11	28	22	3.220184379
331.96	11/28/13	11	28	23	3.220304928
332	11/28/13	11	28	0	3.220427821
332.04	11/29/13	11	29	1	3.220553021
332.08	11/29/13	11	29	2	3.220680488
332.12	11/29/13	11	29	3	3.220810183
332.17	11/29/13	11	29	4	3.220942063
332.21	11/29/13	11	29	5	3.221076085
332.25	11/29/13	11	29	6	3.221212206
332.29	11/29/13	11	29	7	3.221350379
332.33	11/29/13	11	29	8	3.221490557
332.37	11/29/13	11	29	9	3.221632692
332.42	11/29/13	11	29	10	3.221776733
332.46	11/29/13	11	29	11	3.22192263
332.5	11/29/13	11	29	12	3.22207033
332.54	11/29/13	11	29	13	3.222219779
332.58	11/29/13	11	29	14	3.222370922
332.62	11/29/13	11	29	15	3.222523702
332.67	11/29/13	11	29	16	3.222678061
332.71	11/29/13	11	29	17	3.22283394
332.75	11/29/13	11	29	18	3.222991278
332.79	11/29/13	11	29	19	3.223150012
332.83	11/29/13	11	29	20	3.223310081
332.87	11/29/13	11	29	21	3.223471417
332.92	11/29/13	11	29	22	3.223633957
332.96	11/29/13	11	29	23	3.223797631
333	11/29/13	11	29	0	3.223962371
333.04	11/30/13	11	30	1	3.224128107
333.08	11/30/13	11	30	2	3.224294768
333.12	11/30/13	11	30	3	3.224462279
333.17	11/30/13	11	30	4	3.224630568
333.21	11/30/13	11	30	5	3.224799558
333.25	11/30/13	11	30	6	3.224969172
333.29	11/30/13	11	30	7	3.225139332
333.33	11/30/13	11	30	8	3.225309959
333.37	11/30/13	11	30	9	3.22548097
333.42	11/30/13	11	30	10	3.225652284
333.46	11/30/13	11	30	11	3.225823816
333.5	11/30/13	11	30	12	3.225995482
333.54	11/30/13	11	30	13	3.226167196
333.58	11/30/13	11	30	14	3.226338868
333.62	11/30/13	11	30	15	3.22651041
333.67	11/30/13	11	30	16	3.226681731
333.71	11/30/13	11	30	17	3.22685274
333.75	11/30/13	11	30	18	3.227023342
333.79	11/30/13	11	30	19	3.227193444
333.83	11/30/13	11	30	20	3.227362948
333.87	11/30/13	11	30	21	3.227531759
333.92	11/30/13	11	30	22	3.227699776
333.96	11/30/13	11	30	23	3.227866901
334	11/30/13	11	30	0	3.22803303
334.04	12/1/13	12	1	1	3.228198063
334.08	12/1/13	12	1	2	3.228361893
334.12	12/1/13	12	1	3	3.228524416
334.17	12/1/13	12	1	4	3.228685525
334.21	12/1/13	12	1	5	3.228845112
334.25	12/1/13	12	1	6	3.229003066
334.29	12/1/13	12	1	7	3.229159277
334.33	12/1/13	12	1	8	3.229313633
334.37	12/1/13	12	1	9	3.22946602
334.42	12/1/13	12	1	10	3.229616322
334.46	12/1/13	12	1	11	3.229764424
334.5	12/1/13	12	1	12	3.229910207
334.54	12/1/13	12	1	13	3.230053553
334.58	12/1/13	12	1	14	3.230194528
334.62	12/1/13	12	1	15	3.230334876
334.67	12/1/13	12	1	16	3.230475058
334.71	12/1/13	12	1	17	3.230615083
334.75	12/1/13	12	1	18	3.230754961
334.79	12/1/13	12	1	19	3.230894699
334.83	12/1/13	12	1	20	3.231034308
334.87	12/1/13	12	1	21	3.231173796
334.92	12/1/13	12	1	22	3.231313171
334.96	12/1/13	12	1	23	3.231452441
335	12/1/13	12	1	0	3.231591615
335.04	12/2/13	12	2	1	3.2317307
335.08	12/2/13	12	2	2	3.231869703
335.12	12/2/13	12	2	3	3.232008633
335.17	12/2/13	12	2	4	3.232147496
335.21	12/2/13	12	2	5	3.232286299
335.25	12/2/13	12	2	6	3.232425049
335.29	12/2/13	12	2	7	3.232563753
335.33	12/2/13	12	2	8	3.232702417
335.37	12/2/13	12	2	9	3.232841048
335.42	12/2/13	12	2	10	3.23297965
335.46	12/2/13	12	2	11	3.233118231
335.5	12/2/13	12	2	12	3.233256795
335.54	12/2/13	12	2	13	3.233395348
335.58	12/2/13	12	2	14	3.233533895
335.62	12/2/13	12	2	15	3.233672442
335.67	12/2/13	12	2	16	3.233810992
335.71	12/2/13	12	2	17	3.233949551
335.75	12/2/13	12	2	18	3.234088122
335.79	12/2/13	12	2	19	3.234226711
335.83	12/2/13	12	2	20	3.234365321
