Date	Date (UTC)	Month	Day	Hour (UTC)	shell_length (cm)
329.62	11/26/13	11	26	15	6.273994722
329.67	11/26/13	11	26	16	6.274017666
329.71	11/26/13	11	26	17	6.274040604
329.75	11/26/13	11	26	18	6.274063534
329.79	11/26/13	11	26	19	6.274086458
329.83	11/26/13	11	26	20	6.274109375
329.87	11/26/13	11	26	21	6.274132284
329.92	11/26/13	11	26	22	6.274155187
329.96	11/26/13	11	26	23	6.274178082
330	11/26/13	11	26	0	6.274200971
330.04	11/27/13	11	27	1	6.274223852
330.08	11/27/13	11	27	2	6.274246726
330.12	11/27/13	11	27	3	6.274269594
330.17	11/27/13	11	27	4	6.274292454
330.21	11/27/13	11	27	5	6.274315307
330.25	11/27/13	11	27	6	6.274338153
330.29	11/27/13	11	27	7	6.274360992
330.33	11/27/13	11	27	8	6.274383824
330.37	11/27/13	11	27	9	6.274406649
330.42	11/27/13	11	27	10	6.274429467
330.46	11/27/13	11	27	11	6.274452278
330.5	11/27/13	11	27	12	6.274475081
330.54	11/27/13	11	27	13	6.274497877
330.58	11/27/13	11	27	14	6.274520667
330.62	11/27/13	11	27	15	6.274543449
330.67	11/27/13	11	27	16	6.274566224
330.71	11/27/13	11	27	17	6.274588991
330.75	11/27/13	11	27	18	6.274611752
330.79	11/27/13	11	27	19	6.274634505
330.83	11/27/13	11	27	20	6.274657251
330.87	11/27/13	11	27	21	6.27467999
330.92	11/27/13	11	27	22	6.274702722
330.96	11/27/13	11	27	23	6.274725447
331	11/27/13	11	27	0	6.274748164
331.04	11/28/13	11	28	1	6.274770874
331.08	11/28/13	11	28	2	6.274793577
331.12	11/28/13	11	28	3	6.274816273
331.17	11/28/13	11	28	4	6.274838961
331.21	11/28/13	11	28	5	6.274861642
331.25	11/28/13	11	28	6	6.274884316
331.29	11/28/13	11	28	7	6.274906983
331.33	11/28/13	11	28	8	6.274929642
331.37	11/28/13	11	28	9	6.274952294
331.42	11/28/13	11	28	10	6.274974939
331.46	11/28/13	11	28	11	6.274997576
331.5	11/28/13	11	28	12	6.275020206
331.54	11/28/13	11	28	13	6.275042828
331.58	11/28/13	11	28	14	6.275065444
331.62	11/28/13	11	28	15	6.275088052
331.67	11/28/13	11	28	16	6.275110652
331.71	11/28/13	11	28	17	6.275133246
331.75	11/28/13	11	28	18	6.275155831
331.79	11/28/13	11	28	19	6.27517841
331.83	11/28/13	11	28	20	6.275200981
331.87	11/28/13	11	28	21	6.275223545
331.92	11/28/13	11	28	22	6.275246101
331.96	11/28/13	11	28	23	6.275268649
332	11/28/13	11	28	0	6.275291191
332.04	11/29/13	11	29	1	6.275313725
332.08	11/29/13	11	29	2	6.275336251
332.12	11/29/13	11	29	3	6.27535877
332.17	11/29/13	11	29	4	6.275381282
332.21	11/29/13	11	29	5	6.275403786
332.25	11/29/13	11	29	6	6.275426282
332.29	11/29/13	11	29	7	6.275448771
332.33	11/29/13	11	29	8	6.275471253
332.37	11/29/13	11	29	9	6.275493727
332.42	11/29/13	11	29	10	6.275516193
332.46	11/29/13	11	29	11	6.275538652
332.5	11/29/13	11	29	12	6.275561103
332.54	11/29/13	11	29	13	6.275583547
332.58	11/29/13	11	29	14	6.275605983
332.62	11/29/13	11	29	15	6.275628412
332.67	11/29/13	11	29	16	6.275650833
332.71	11/29/13	11	29	17	6.275673246
332.75	11/29/13	11	29	18	6.275695652
332.79	11/29/13	11	29	19	6.27571805
332.83	11/29/13	11	29	20	6.275740441
332.87	11/29/13	11	29	21	6.275762824
332.92	11/29/13	11	29	22	6.275785199
332.96	11/29/13	11	29	23	6.275807566
333	11/29/13	11	29	0	6.275829926
333.04	11/30/13	11	30	1	6.275852278
333.08	11/30/13	11	30	2	6.275874623
333.12	11/30/13	11	30	3	6.27589696
333.17	11/30/13	11	30	4	6.275919289
333.21	11/30/13	11	30	5	6.27594161
333.25	11/30/13	11	30	6	6.275963924
333.29	11/30/13	11	30	7	6.275986229
333.33	11/30/13	11	30	8	6.276008527
333.37	11/30/13	11	30	9	6.276030818
333.42	11/30/13	11	30	10	6.2760531
333.46	11/30/13	11	30	11	6.276075375
333.5	11/30/13	11	30	12	6.276097642
333.54	11/30/13	11	30	13	6.276119901
333.58	11/30/13	11	30	14	6.276142152
333.62	11/30/13	11	30	15	6.276164396
333.67	11/30/13	11	30	16	6.276186631
333.71	11/30/13	11	30	17	6.276208859
333.75	11/30/13	11	30	18	6.276231079
333.79	11/30/13	11	30	19	6.276253291
333.83	11/30/13	11	30	20	6.276275495
333.87	11/30/13	11	30	21	6.276297691
333.92	11/30/13	11	30	22	6.276319879
333.96	11/30/13	11	30	23	6.27634206
334	11/30/13	11	30	0	6.276364232
334.04	12/1/13	12	1	1	6.276386396
334.08	12/1/13	12	1	2	6.276408553
334.12	12/1/13	12	1	3	6.276430701
334.17	12/1/13	12	1	4	6.276452842
334.21	12/1/13	12	1	5	6.276474974
334.25	12/1/13	12	1	6	6.276497099
334.29	12/1/13	12	1	7	6.276519215
334.33	12/1/13	12	1	8	6.276541324
334.37	12/1/13	12	1	9	6.276563424
334.42	12/1/13	12	1	10	6.276585516
334.46	12/1/13	12	1	11	6.276607601
334.5	12/1/13	12	1	12	6.276629677
334.54	12/1/13	12	1	13	6.276651745
334.58	12/1/13	12	1	14	6.276673805
334.62	12/1/13	12	1	15	6.276695857
334.67	12/1/13	12	1	16	6.2767179
334.71	12/1/13	12	1	17	6.276739936
334.75	12/1/13	12	1	18	6.276761963
334.79	12/1/13	12	1	19	6.276783983
334.83	12/1/13	12	1	20	6.276805994
334.87	12/1/13	12	1	21	6.276827997
334.92	12/1/13	12	1	22	6.276849991
334.96	12/1/13	12	1	23	6.276871978
335	12/1/13	12	1	0	6.276893956
335.04	12/2/13	12	2	1	6.276915926
335.08	12/2/13	12	2	2	6.276937888
335.12	12/2/13	12	2	3	6.276959841
335.17	12/2/13	12	2	4	6.276981786
335.21	12/2/13	12	2	5	6.277003723
335.25	12/2/13	12	2	6	6.277025652
335.29	12/2/13	12	2	7	6.277047572
335.33	12/2/13	12	2	8	6.277069484
335.37	12/2/13	12	2	9	6.277091388
335.42	12/2/13	12	2	10	6.277113283
335.46	12/2/13	12	2	11	6.27713517
335.5	12/2/13	12	2	12	6.277157049
335.54	12/2/13	12	2	13	6.277178919
335.58	12/2/13	12	2	14	6.277200781
335.62	12/2/13	12	2	15	6.277222634
335.67	12/2/13	12	2	16	6.277244479
335.71	12/2/13	12	2	17	6.277266315
335.75	12/2/13	12	2	18	6.277288143
335.79	12/2/13	12	2	19	6.277309963
335.83	12/2/13	12	2	20	6.277331774
335.87	12/2/13	12	2	21	6.277353576
335.92	12/2/13	12	2	22	6.27737537
335.96	12/2/13	12	2	23	6.277397156
336	12/2/13	12	2	0	6.277418933
336.04	12/3/13	12	3	1	6.277440701
336.08	12/3/13	12	3	2	6.277462461
336.12	12/3/13	12	3	3	6.277484212
336.17	12/3/13	12	3	4	6.277505955
336.21	12/3/13	12	3	5	6.277527689
336.25	12/3/13	12	3	6	6.277549414
336.29	12/3/13	12	3	7	6.277571131
336.33	12/3/13	12	3	8	6.277592839
336.37	12/3/13	12	3	9	6.277614539
336.42	12/3/13	12	3	10	6.277636229
336.46	12/3/13	12	3	11	6.277657912
336.5	12/3/13	12	3	12	6.277679585
336.54	12/3/13	12	3	13	6.27770125
336.58	12/3/13	12	3	14	6.277722906
336.62	12/3/13	12	3	15	6.277744553
336.67	12/3/13	12	3	16	6.277766191
336.71	12/3/13	12	3	17	6.277787821
336.75	12/3/13	12	3	18	6.277809442
336.79	12/3/13	12	3	19	6.277831054
336.83	12/3/13	12	3	20	6.277852657
336.87	12/3/13	12	3	21	6.277874252
336.92	12/3/13	12	3	22	6.277895837
336.96	12/3/13	12	3	23	6.277917414
337	12/3/13	12	3	0	6.277938982
337.04	12/4/13	12	4	1	6.277960541
337.08	12/4/13	12	4	2	6.277982091
337.12	12/4/13	12	4	3	6.278003632
337.17	12/4/13	12	4	4	6.278025165
337.21	12/4/13	12	4	5	6.278046688
337.25	12/4/13	12	4	6	6.278068202
337.29	12/4/13	12	4	7	6.278089708
337.33	12/4/13	12	4	8	6.278111204
337.37	12/4/13	12	4	9	6.278132691
337.42	12/4/13	12	4	10	6.27815417
337.46	12/4/13	12	4	11	6.278175639
337.5	12/4/13	12	4	12	6.278197099
337.54	12/4/13	12	4	13	6.27821855
337.58	12/4/13	12	4	14	6.278239993
337.62	12/4/13	12	4	15	6.278261426
337.67	12/4/13	12	4	16	6.27828285
337.71	12/4/13	12	4	17	6.278304264
337.75	12/4/13	12	4	18	6.27832567
337.79	12/4/13	12	4	19	6.278347066
337.83	12/4/13	12	4	20	6.278368454
337.87	12/4/13	12	4	21	6.278389832
337.92	12/4/13	12	4	22	6.278411201
337.96	12/4/13	12	4	23	6.278432561
338	12/4/13	12	4	0	6.278453911
338.04	12/5/13	12	5	1	6.278475252
338.08	12/5/13	12	5	2	6.278496584
338.12	12/5/13	12	5	3	6.278517907
338.17	12/5/13	12	5	4	6.27853922
338.21	12/5/13	12	5	5	6.278560524
338.25	12/5/13	12	5	6	6.278581819
338.29	12/5/13	12	5	7	6.278603105
338.33	12/5/13	12	5	8	6.278624381
338.37	12/5/13	12	5	9	6.278645647
338.42	12/5/13	12	5	10	6.278666905
338.46	12/5/13	12	5	11	6.278688153
338.5	12/5/13	12	5	12	6.278709391
338.54	12/5/13	12	5	13	6.27873062
338.58	12/5/13	12	5	14	6.27875184
338.62	12/5/13	12	5	15	6.27877305
338.67	12/5/13	12	5	16	6.27879425
338.71	12/5/13	12	5	17	6.278815442
338.75	12/5/13	12	5	18	6.278836623
338.79	12/5/13	12	5	19	6.278857795
338.83	12/5/13	12	5	20	6.278878958
338.87	12/5/13	12	5	21	6.278900111
338.92	12/5/13	12	5	22	6.278921254
338.96	12/5/13	12	5	23	6.278942388
339	12/5/13	12	5	0	6.278963512
339.04	12/6/13	12	6	1	6.278984627
339.08	12/6/13	12	6	2	6.279005732
339.12	12/6/13	12	6	3	6.279026827
339.17	12/6/13	12	6	4	6.279047912
339.21	12/6/13	12	6	5	6.279068988
339.25	12/6/13	12	6	6	6.279090055
339.29	12/6/13	12	6	7	6.279111111
339.33	12/6/13	12	6	8	6.279132158
339.37	12/6/13	12	6	9	6.279153194
339.42	12/6/13	12	6	10	6.279174222
339.46	12/6/13	12	6	11	6.279195239
339.5	12/6/13	12	6	12	6.279216246
339.54	12/6/13	12	6	13	6.279237244
339.58	12/6/13	12	6	14	6.279258232
339.62	12/6/13	12	6	15	6.27927921
339.67	12/6/13	12	6	16	6.279300178
339.71	12/6/13	12	6	17	6.279321136
339.75	12/6/13	12	6	18	6.279342084
339.79	12/6/13	12	6	19	6.279363023
339.83	12/6/13	12	6	20	6.279383951
339.87	12/6/13	12	6	21	6.27940487
339.92	12/6/13	12	6	22	6.279425778
339.96	12/6/13	12	6	23	6.279446676
340	12/6/13	12	6	0	6.279467565
340.04	12/7/13	12	7	1	6.279488443
340.08	12/7/13	12	7	2	6.279509312
340.12	12/7/13	12	7	3	6.27953017
340.17	12/7/13	12	7	4	6.279551018
340.21	12/7/13	12	7	5	6.279571856
340.25	12/7/13	12	7	6	6.279592684
340.29	12/7/13	12	7	7	6.279613502
340.33	12/7/13	12	7	8	6.279634309
340.37	12/7/13	12	7	9	6.279655107
340.42	12/7/13	12	7	10	6.279675894
340.46	12/7/13	12	7	11	6.279696671
340.5	12/7/13	12	7	12	6.279717438
340.54	12/7/13	12	7	13	6.279738194
340.58	12/7/13	12	7	14	6.27975894
340.62	12/7/13	12	7	15	6.279779676
340.67	12/7/13	12	7	16	6.279800402
340.71	12/7/13	12	7	17	6.279821117
340.75	12/7/13	12	7	18	6.279841822
340.79	12/7/13	12	7	19	6.279862517
340.83	12/7/13	12	7	20	6.279883201
340.87	12/7/13	12	7	21	6.279903875
340.92	12/7/13	12	7	22	6.279924539
340.96	12/7/13	12	7	23	6.279945192
341	12/7/13	12	7	0	6.279965834
341.04	12/8/13	12	8	1	6.279986466
341.08	12/8/13	12	8	2	6.280007088
341.12	12/8/13	12	8	3	6.280027699
341.17	12/8/13	12	8	4	6.2800483
341.21	12/8/13	12	8	5	6.28006889
341.25	12/8/13	12	8	6	6.280089469
341.29	12/8/13	12	8	7	6.280110038
341.33	12/8/13	12	8	8	6.280130596
341.37	12/8/13	12	8	9	6.280151144
341.42	12/8/13	12	8	10	6.280171681
341.46	12/8/13	12	8	11	6.280192207
341.5	12/8/13	12	8	12	6.280212723
341.54	12/8/13	12	8	13	6.280233228
341.58	12/8/13	12	8	14	6.280253722
341.62	12/8/13	12	8	15	6.280274206
341.67	12/8/13	12	8	16	6.280294679
341.71	12/8/13	12	8	17	6.280315141
341.75	12/8/13	12	8	18	6.280335592
341.79	12/8/13	12	8	19	6.280356032
341.83	12/8/13	12	8	20	6.280376462
341.87	12/8/13	12	8	21	6.280396881
341.92	12/8/13	12	8	22	6.280417289
341.96	12/8/13	12	8	23	6.280437686
342	12/8/13	12	8	0	6.280458072
342.04	12/9/13	12	9	1	6.280478447
342.08	12/9/13	12	9	2	6.280498811
342.12	12/9/13	12	9	3	6.280519164
342.17	12/9/13	12	9	4	6.280539507
342.21	12/9/13	12	9	5	6.280559838
342.25	12/9/13	12	9	6	6.280580158
342.29	12/9/13	12	9	7	6.280600467
342.33	12/9/13	12	9	8	6.280620766
342.37	12/9/13	12	9	9	6.280641053
342.42	12/9/13	12	9	10	6.280661329
342.46	12/9/13	12	9	11	6.280681594
342.5	12/9/13	12	9	12	6.280701847
342.54	12/9/13	12	9	13	6.28072209
342.58	12/9/13	12	9	14	6.280742321
342.62	12/9/13	12	9	15	6.280762541
342.67	12/9/13	12	9	16	6.28078275
342.71	12/9/13	12	9	17	6.280802948
342.75	12/9/13	12	9	18	6.280823134
342.79	12/9/13	12	9	19	6.28084331
342.83	12/9/13	12	9	20	6.280863473
342.87	12/9/13	12	9	21	6.280883626
342.92	12/9/13	12	9	22	6.280903767
342.96	12/9/13	12	9	23	6.280923897
343	12/9/13	12	9	0	6.280944015
343.04	12/10/13	12	10	1	6.280964123
343.08	12/10/13	12	10	2	6.280984218
343.12	12/10/13	12	10	3	6.281004302
343.17	12/10/13	12	10	4	6.281024375
343.21	12/10/13	12	10	5	6.281044436
343.25	12/10/13	12	10	6	6.281064486
343.29	12/10/13	12	10	7	6.281084524
343.33	12/10/13	12	10	8	6.281104551
343.37	12/10/13	12	10	9	6.281124566
343.42	12/10/13	12	10	10	6.281144569
343.46	12/10/13	12	10	11	6.281164561
343.5	12/10/13	12	10	12	6.281184541
343.54	12/10/13	12	10	13	6.28120451
343.58	12/10/13	12	10	14	6.281224467
343.62	12/10/13	12	10	15	6.281244412
343.67	12/10/13	12	10	16	6.281264346
343.71	12/10/13	12	10	17	6.281284267
343.75	12/10/13	12	10	18	6.281304177
343.79	12/10/13	12	10	19	6.281324076
343.83	12/10/13	12	10	20	6.281343962
343.87	12/10/13	12	10	21	6.281363837
343.92	12/10/13	12	10	22	6.2813837
343.96	12/10/13	12	10	23	6.28140355
344	12/10/13	12	10	0	6.281423389
344.04	12/11/13	12	11	1	6.281443217
344.08	12/11/13	12	11	2	6.281463032
344.12	12/11/13	12	11	3	6.281482835
344.17	12/11/13	12	11	4	6.281502626
344.21	12/11/13	12	11	5	6.281522406
344.25	12/11/13	12	11	6	6.281542174
344.29	12/11/13	12	11	7	6.281561938
344.33	12/11/13	12	11	8	6.281581699
344.37	12/11/13	12	11	9	6.281601455
344.42	12/11/13	12	11	10	6.281621208
344.46	12/11/13	12	11	11	6.281640956
344.5	12/11/13	12	11	12	6.281660701
344.54	12/11/13	12	11	13	6.281680442
344.58	12/11/13	12	11	14	6.281700178
344.62	12/11/13	12	11	15	6.281719911
344.67	12/11/13	12	11	16	6.281739639
344.71	12/11/13	12	11	17	6.281759363
344.75	12/11/13	12	11	18	6.281779084
344.79	12/11/13	12	11	19	6.2817988
344.83	12/11/13	12	11	20	6.281818512
344.87	12/11/13	12	11	21	6.281838219
344.92	12/11/13	12	11	22	6.281857922
344.96	12/11/13	12	11	23	6.281877621
345	12/11/13	12	11	0	6.281897316
345.04	12/12/13	12	12	1	6.281917006
345.08	12/12/13	12	12	2	6.281936692
345.12	12/12/13	12	12	3	6.281956374
345.17	12/12/13	12	12	4	6.281976051
345.21	12/12/13	12	12	5	6.281995724
345.25	12/12/13	12	12	6	6.282015392
345.29	12/12/13	12	12	7	6.282035056
345.33	12/12/13	12	12	8	6.282054715
345.37	12/12/13	12	12	9	6.282074369
345.42	12/12/13	12	12	10	6.282094019
345.46	12/12/13	12	12	11	6.282113664
345.5	12/12/13	12	12	12	6.282133305
345.54	12/12/13	12	12	13	6.282152941
345.58	12/12/13	12	12	14	6.282172572
345.62	12/12/13	12	12	15	6.282192199
345.67	12/12/13	12	12	16	6.28221182
345.71	12/12/13	12	12	17	6.282231437
345.75	12/12/13	12	12	18	6.282251049
345.79	12/12/13	12	12	19	6.282270656
345.83	12/12/13	12	12	20	6.282290259
345.87	12/12/13	12	12	21	6.282309856
345.92	12/12/13	12	12	22	6.282329449
345.96	12/12/13	12	12	23	6.282349036
346	12/12/13	12	12	0	6.282368618
346.04	12/13/13	12	13	1	6.282388196
346.08	12/13/13	12	13	2	6.282407768
346.12	12/13/13	12	13	3	6.282427336
346.17	12/13/13	12	13	4	6.282446898
346.21	12/13/13	12	13	5	6.282466455
346.25	12/13/13	12	13	6	6.282486007
346.29	12/13/13	12	13	7	6.282505553
346.33	12/13/13	12	13	8	6.282525095
346.37	12/13/13	12	13	9	6.282544631
346.42	12/13/13	12	13	10	6.282564162
346.46	12/13/13	12	13	11	6.282583688
346.5	12/13/13	12	13	12	6.282603208
346.54	12/13/13	12	13	13	6.282622723
346.58	12/13/13	12	13	14	6.282642232
346.62	12/13/13	12	13	15	6.282661736
346.67	12/13/13	12	13	16	6.282681235
346.71	12/13/13	12	13	17	6.282700728
346.75	12/13/13	12	13	18	6.282720216
346.79	12/13/13	12	13	19	6.282739698
346.83	12/13/13	12	13	20	6.282759175
346.87	12/13/13	12	13	21	6.282778646
346.92	12/13/13	12	13	22	6.282798112
346.96	12/13/13	12	13	23	6.282817572
347	12/13/13	12	13	0	6.282837026
347.04	12/14/13	12	14	1	6.282856474
347.08	12/14/13	12	14	2	6.282875917
347.12	12/14/13	12	14	3	6.282895354
347.17	12/14/13	12	14	4	6.282914786
347.21	12/14/13	12	14	5	6.282934211
347.25	12/14/13	12	14	6	6.282953631
347.29	12/14/13	12	14	7	6.282973045
347.33	12/14/13	12	14	8	6.282992453
347.37	12/14/13	12	14	9	6.283011855
347.42	12/14/13	12	14	10	6.283031251
347.46	12/14/13	12	14	11	6.283050641
347.5	12/14/13	12	14	12	6.283070026
347.54	12/14/13	12	14	13	6.283089404
347.58	12/14/13	12	14	14	6.283108776
347.62	12/14/13	12	14	15	6.283128142
347.67	12/14/13	12	14	16	6.283147503
347.71	12/14/13	12	14	17	6.283166857
347.75	12/14/13	12	14	18	6.283186204
347.79	12/14/13	12	14	19	6.283205546
347.83	12/14/13	12	14	20	6.283224882
347.87	12/14/13	12	14	21	6.283244211
347.92	12/14/13	12	14	22	6.283263534
347.96	12/14/13	12	14	23	6.283282851
348	12/14/13	12	14	0	6.283302162
348.04	12/15/13	12	15	1	6.283321466
348.08	12/15/13	12	15	2	6.283340764
348.12	12/15/13	12	15	3	6.283360056
348.17	12/15/13	12	15	4	6.283379341
348.21	12/15/13	12	15	5	6.28339862
348.25	12/15/13	12	15	6	6.283417892
348.29	12/15/13	12	15	7	6.283437158
348.33	12/15/13	12	15	8	6.283456417
348.37	12/15/13	12	15	9	6.28347567
348.42	12/15/13	12	15	10	6.283494917
348.46	12/15/13	12	15	11	6.283514157
348.5	12/15/13	12	15	12	6.28353339
348.54	12/15/13	12	15	13	6.283552616
348.58	12/15/13	12	15	14	6.283571836
348.62	12/15/13	12	15	15	6.28359105
348.67	12/15/13	12	15	16	6.283610256
348.71	12/15/13	12	15	17	6.283629456
348.75	12/15/13	12	15	18	6.28364865
348.79	12/15/13	12	15	19	6.283667836
348.83	12/15/13	12	15	20	6.283687016
348.87	12/15/13	12	15	21	6.283706188
348.92	12/15/13	12	15	22	6.283725354
348.96	12/15/13	12	15	23	6.283744514
349	12/15/13	12	15	0	6.283763666
349.04	12/16/13	12	16	1	6.283782811
349.08	12/16/13	12	16	2	6.28380195
349.12	12/16/13	12	16	3	6.283821081
349.17	12/16/13	12	16	4	6.283840206
349.21	12/16/13	12	16	5	6.283859323
349.25	12/16/13	12	16	6	6.283878434
349.29	12/16/13	12	16	7	6.283897537
349.33	12/16/13	12	16	8	6.283916633
349.37	12/16/13	12	16	9	6.283935722
349.42	12/16/13	12	16	10	6.283954805
349.46	12/16/13	12	16	11	6.283973879
349.5	12/16/13	12	16	12	6.283992947
349.54	12/16/13	12	16	13	6.284012008
349.58	12/16/13	12	16	14	6.284031061
349.62	12/16/13	12	16	15	6.284050107
349.67	12/16/13	12	16	16	6.284069146
349.71	12/16/13	12	16	17	6.284088178
349.75	12/16/13	12	16	18	6.284107202
349.79	12/16/13	12	16	19	6.284126219
349.83	12/16/13	12	16	20	6.284145228
349.87	12/16/13	12	16	21	6.28416423
349.92	12/16/13	12	16	22	6.284183225
349.96	12/16/13	12	16	23	6.284202212
350	12/16/13	12	16	0	6.284221192
350.04	12/17/13	12	17	1	6.284240164
350.08	12/17/13	12	17	2	6.284259129
350.12	12/17/13	12	17	3	6.284278087
350.17	12/17/13	12	17	4	6.284297036
350.21	12/17/13	12	17	5	6.284315979
350.25	12/17/13	12	17	6	6.284334913
350.29	12/17/13	12	17	7	6.28435384
350.33	12/17/13	12	17	8	6.284372759
350.37	12/17/13	12	17	9	6.284391671
350.42	12/17/13	12	17	10	6.284410575
350.46	12/17/13	12	17	11	6.284429471
350.5	12/17/13	12	17	12	6.28444836
350.54	12/17/13	12	17	13	6.28446724
350.58	12/17/13	12	17	14	6.284486113
350.62	12/17/13	12	17	15	6.284504979
350.67	12/17/13	12	17	16	6.284523836
350.71	12/17/13	12	17	17	6.284542685
350.75	12/17/13	12	17	18	6.284561527
350.79	12/17/13	12	17	19	6.284580361
350.83	12/17/13	12	17	20	6.284599187
350.87	12/17/13	12	17	21	6.284618004
350.92	12/17/13	12	17	22	6.284636814
350.96	12/17/13	12	17	23	6.284655616
351	12/17/13	12	17	0	6.28467441
351.04	12/18/13	12	18	1	6.284693196
351.08	12/18/13	12	18	2	6.284711974
351.12	12/18/13	12	18	3	6.284730744
351.17	12/18/13	12	18	4	6.284749505
351.21	12/18/13	12	18	5	6.284768259
351.25	12/18/13	12	18	6	6.284787004
351.29	12/18/13	12	18	7	6.284805741
351.33	12/18/13	12	18	8	6.28482447
351.37	12/18/13	12	18	9	6.284843191
351.42	12/18/13	12	18	10	6.284861904
351.46	12/18/13	12	18	11	6.284880608
351.5	12/18/13	12	18	12	6.284899304
351.54	12/18/13	12	18	13	6.284917992
351.58	12/18/13	12	18	14	6.284936672
351.62	12/18/13	12	18	15	6.284955343
351.67	12/18/13	12	18	16	6.284974005
351.71	12/18/13	12	18	17	6.28499266
351.75	12/18/13	12	18	18	6.285011306
351.79	12/18/13	12	18	19	6.285029943
351.83	12/18/13	12	18	20	6.285048573
351.87	12/18/13	12	18	21	6.285067193
351.92	12/18/13	12	18	22	6.285085805
351.96	12/18/13	12	18	23	6.285104409
352	12/18/13	12	18	0	6.285123004
352.04	12/19/13	12	19	1	6.285141591
352.08	12/19/13	12	19	2	6.285160169
352.12	12/19/13	12	19	3	6.285178738
352.17	12/19/13	12	19	4	6.285197299
352.21	12/19/13	12	19	5	6.285215851
352.25	12/19/13	12	19	6	6.285234395
352.29	12/19/13	12	19	7	6.28525293
352.33	12/19/13	12	19	8	6.285271456
352.37	12/19/13	12	19	9	6.285289973
352.42	12/19/13	12	19	10	6.285308482
352.46	12/19/13	12	19	11	6.285326982
352.5	12/19/13	12	19	12	6.285345473
352.54	12/19/13	12	19	13	6.285363955
352.58	12/19/13	12	19	14	6.285382429
352.62	12/19/13	12	19	15	6.285400894
352.67	12/19/13	12	19	16	6.285419349
352.71	12/19/13	12	19	17	6.285437796
352.75	12/19/13	12	19	18	6.285456234
352.79	12/19/13	12	19	19	6.285474663
352.83	12/19/13	12	19	20	6.285493084
352.87	12/19/13	12	19	21	6.285511495
352.92	12/19/13	12	19	22	6.285529897
352.96	12/19/13	12	19	23	6.28554829
353	12/19/13	12	19	0	6.285566674
353.04	12/20/13	12	20	1	6.28558505
353.08	12/20/13	12	20	2	6.285603416
353.12	12/20/13	12	20	3	6.285621773
353.17	12/20/13	12	20	4	6.285640121
353.21	12/20/13	12	20	5	6.285658459
353.25	12/20/13	12	20	6	6.285676789
353.29	12/20/13	12	20	7	6.285695109
353.33	12/20/13	12	20	8	6.285713421
353.37	12/20/13	12	20	9	6.285731723
353.42	12/20/13	12	20	10	6.285750015
353.46	12/20/13	12	20	11	6.285768299
353.5	12/20/13	12	20	12	6.285786573
353.54	12/20/13	12	20	13	6.285804838
353.58	12/20/13	12	20	14	6.285823094
353.62	12/20/13	12	20	15	6.28584134
353.67	12/20/13	12	20	16	6.285859578
353.71	12/20/13	12	20	17	6.285877805
353.75	12/20/13	12	20	18	6.285896024
353.79	12/20/13	12	20	19	6.285914232
353.83	12/20/13	12	20	20	6.285932432
353.87	12/20/13	12	20	21	6.285950622
353.92	12/20/13	12	20	22	6.285968803
353.96	12/20/13	12	20	23	6.285986974
354	12/20/13	12	20	0	6.286005135
354.04	12/21/13	12	21	1	6.286023288
354.08	12/21/13	12	21	2	6.28604143
354.12	12/21/13	12	21	3	6.286059563
354.17	12/21/13	12	21	4	6.286077687
354.21	12/21/13	12	21	5	6.286095801
354.25	12/21/13	12	21	6	6.286113905
354.29	12/21/13	12	21	7	6.286131999
354.33	12/21/13	12	21	8	6.286150084
354.37	12/21/13	12	21	9	6.28616816
354.42	12/21/13	12	21	10	6.286186225
354.46	12/21/13	12	21	11	6.286204281
354.5	12/21/13	12	21	12	6.286222328
354.54	12/21/13	12	21	13	6.286240364
354.58	12/21/13	12	21	14	6.286258391
354.62	12/21/13	12	21	15	6.286276408
354.67	12/21/13	12	21	16	6.286294415
354.71	12/21/13	12	21	17	6.286312412
354.75	12/21/13	12	21	18	6.2863304
354.79	12/21/13	12	21	19	6.286348377
354.83	12/21/13	12	21	20	6.286366345
354.87	12/21/13	12	21	21	6.286384303
354.92	12/21/13	12	21	22	6.286402251
354.96	12/21/13	12	21	23	6.286420189
355	12/21/13	12	21	0	6.286438117
355.04	12/22/13	12	22	1	6.286456035
355.08	12/22/13	12	22	2	6.286473944
355.12	12/22/13	12	22	3	6.286491842
355.17	12/22/13	12	22	4	6.28650973
355.21	12/22/13	12	22	5	6.286527608
355.25	12/22/13	12	22	6	6.286545476
355.29	12/22/13	12	22	7	6.286563334
355.33	12/22/13	12	22	8	6.286581182
355.37	12/22/13	12	22	9	6.28659902
355.42	12/22/13	12	22	10	6.286616848
355.46	12/22/13	12	22	11	6.286634666
355.5	12/22/13	12	22	12	6.286652473
355.54	12/22/13	12	22	13	6.28667027
355.58	12/22/13	12	22	14	6.286688058
355.62	12/22/13	12	22	15	6.286705834
355.67	12/22/13	12	22	16	6.286723601
